[0.0 0.0],[0.0 0.0 1.0]
[0.0 0.17453292519943295],[0.17364817766693033 0.0 0.984807753012208]
[0.0 0.3490658503988659],[0.3420201433256687 0.0 0.9396926207859084]
[0.0 0.5235987755982988],[0.49999999999999994 0.0 0.8660254037844387]
[0.0 0.6981317007977318],[0.6427876096865393 0.0 0.766044443118978]
[0.0 0.8726646259971648],[0.766044443118978 0.0 0.6427876096865394]
[0.0 1.0471975511965976],[0.8660254037844386 0.0 0.5000000000000001]
[0.0 1.2217304763960306],[0.9396926207859083 0.0 0.3420201433256688]
[0.0 1.3962634015954636],[0.984807753012208 0.0 0.17364817766693041]
[0.0 1.5707963267948966],[1.0 0.0 6.123233995736766e-17]
[0.0 1.7453292519943295],[0.984807753012208 0.0 -0.1736481776669303]
[0.0 1.9198621771937625],[0.9396926207859084 0.0 -0.3420201433256687]
[0.0 2.0943951023931953],[0.8660254037844387 0.0 -0.4999999999999998]
[0.0 2.2689280275926285],[0.766044443118978 0.0 -0.6427876096865394]
[0.0 2.443460952792061],[0.6427876096865395 0.0 -0.7660444431189779]
[0.0 2.6179938779914944],[0.49999999999999994 0.0 -0.8660254037844387]
[0.0 2.792526803190927],[0.3420201433256689 0.0 -0.9396926207859083]
[0.0 2.9670597283903604],[0.17364817766693028 0.0 -0.984807753012208]
[0.17453292519943295 0.0],[0.0 0.0 1.0]
[0.17453292519943295 0.17453292519943295],[0.17101007166283433 0.030153689607045803 0.984807753012208]
[0.17453292519943295 0.3490658503988659],[0.33682408883346515 0.0593911746138847 0.9396926207859084]
[0.17453292519943295 0.5235987755982988],[0.49240387650610395 0.08682408883346515 0.8660254037844387]
[0.17453292519943295 0.6981317007977318],[0.633022221559489 0.11161889704894963 0.766044443118978]
[0.17453292519943295 0.8726646259971648],[0.7544065067354889 0.133022221559489 0.6427876096865394]
[0.17453292519943295 1.0471975511965976],[0.8528685319524432 0.15038373318043527 0.5000000000000001]
[0.17453292519943295 1.2217304763960306],[0.9254165783983233 0.1631759111665348 0.3420201433256688]
[0.17453292519943295 1.3962634015954636],[0.9698463103929541 0.17101007166283433 0.17364817766693041]
[0.17453292519943295 1.5707963267948966],[0.984807753012208 0.17364817766693033 6.123233995736766e-17]
[0.17453292519943295 1.7453292519943295],[0.9698463103929541 0.17101007166283433 -0.1736481776669303]
[0.17453292519943295 1.9198621771937625],[0.9254165783983234 0.16317591116653482 -0.3420201433256687]
[0.17453292519943295 2.0943951023931953],[0.8528685319524433 0.1503837331804353 -0.4999999999999998]
[0.17453292519943295 2.2689280275926285],[0.7544065067354889 0.133022221559489 -0.6427876096865394]
[0.17453292519943295 2.443460952792061],[0.6330222215594892 0.11161889704894967 -0.7660444431189779]
[0.17453292519943295 2.6179938779914944],[0.49240387650610395 0.08682408883346515 -0.8660254037844387]
[0.17453292519943295 2.792526803190927],[0.3368240888334653 0.059391174613884726 -0.9396926207859083]
[0.17453292519943295 2.9670597283903604],[0.1710100716628343 0.030153689607045793 -0.984807753012208]
[0.3490658503988659 0.0],[0.0 0.0 1.0]
[0.3490658503988659 0.17453292519943295],[0.16317591116653482 0.0593911746138847 0.984807753012208]
[0.3490658503988659 0.3490658503988659],[0.3213938048432697 0.11697777844051097 0.9396926207859084]
[0.3490658503988659 0.5235987755982988],[0.46984631039295416 0.17101007166283433 0.8660254037844387]
[0.3490658503988659 0.6981317007977318],[0.6040227735550536 0.21984631039295416 0.766044443118978]
[0.3490658503988659 0.8726646259971648],[0.7198463103929542 0.2620026302293849 0.6427876096865394]
[0.3490658503988659 1.0471975511965976],[0.8137976813493737 0.2961981327260238 0.5000000000000001]
[0.3490658503988659 1.2217304763960306],[0.883022221559489 0.3213938048432696 0.3420201433256688]
[0.3490658503988659 1.3962634015954636],[0.9254165783983234 0.33682408883346515 0.17364817766693041]
[0.3490658503988659 1.5707963267948966],[0.9396926207859084 0.3420201433256687 6.123233995736766e-17]
[0.3490658503988659 1.7453292519943295],[0.9254165783983234 0.33682408883346515 -0.1736481776669303]
[0.3490658503988659 1.9198621771937625],[0.8830222215594891 0.3213938048432697 -0.3420201433256687]
[0.3490658503988659 2.0943951023931953],[0.8137976813493738 0.29619813272602386 -0.4999999999999998]
[0.3490658503988659 2.2689280275926285],[0.7198463103929542 0.2620026302293849 -0.6427876096865394]
[0.3490658503988659 2.443460952792061],[0.6040227735550538 0.21984631039295424 -0.7660444431189779]
[0.3490658503988659 2.6179938779914944],[0.46984631039295416 0.17101007166283433 -0.8660254037844387]
[0.3490658503988659 2.792526803190927],[0.3213938048432698 0.11697777844051102 -0.9396926207859083]
[0.3490658503988659 2.9670597283903604],[0.16317591116653477 0.05939117461388468 -0.984807753012208]
[0.5235987755982988 0.0],[0.0 0.0 1.0]
[0.5235987755982988 0.17453292519943295],[0.1503837331804353 0.08682408883346515 0.984807753012208]
[0.5235987755982988 0.3490658503988659],[0.29619813272602386 0.17101007166283433 0.9396926207859084]
[0.5235987755982988 0.5235987755982988],[0.4330127018922193 0.24999999999999994 0.8660254037844387]
[0.5235987755982988 0.6981317007977318],[0.5566703992264194 0.32139380484326957 0.766044443118978]
[0.5235987755982988 0.8726646259971648],[0.6634139481689384 0.38302222155948895 0.6427876096865394]
[0.5235987755982988 1.0471975511965976],[0.75 0.43301270189221924 0.5000000000000001]
[0.5235987755982988 1.2217304763960306],[0.8137976813493737 0.4698463103929541 0.3420201433256688]
[0.5235987755982988 1.3962634015954636],[0.8528685319524433 0.49240387650610395 0.17364817766693041]
[0.5235987755982988 1.5707963267948966],[0.8660254037844387 0.49999999999999994 6.123233995736766e-17]
[0.5235987755982988 1.7453292519943295],[0.8528685319524433 0.49240387650610395 -0.1736481776669303]
[0.5235987755982988 1.9198621771937625],[0.8137976813493738 0.46984631039295416 -0.3420201433256687]
[0.5235987755982988 2.0943951023931953],[0.7500000000000001 0.4330127018922193 -0.4999999999999998]
[0.5235987755982988 2.2689280275926285],[0.6634139481689384 0.38302222155948895 -0.6427876096865394]
[0.5235987755982988 2.443460952792061],[0.5566703992264196 0.3213938048432697 -0.7660444431189779]
[0.5235987755982988 2.6179938779914944],[0.4330127018922193 0.24999999999999994 -0.8660254037844387]
[0.5235987755982988 2.792526803190927],[0.29619813272602397 0.1710100716628344 -0.9396926207859083]
[0.5235987755982988 2.9670597283903604],[0.15038373318043524 0.08682408883346512 -0.984807753012208]
[0.6981317007977318 0.0],[0.0 0.0 1.0]
[0.6981317007977318 0.17453292519943295],[0.133022221559489 0.11161889704894963 0.984807753012208]
[0.6981317007977318 0.3490658503988659],[0.2620026302293849 0.21984631039295416 0.9396926207859084]
[0.6981317007977318 0.5235987755982988],[0.38302222155948895 0.32139380484326957 0.8660254037844387]
[0.6981317007977318 0.6981317007977318],[0.49240387650610395 0.41317591116653474 0.766044443118978]
[0.6981317007977318 0.8726646259971648],[0.5868240888334652 0.49240387650610395 0.6427876096865394]
[0.6981317007977318 1.0471975511965976],[0.6634139481689384 0.5566703992264193 0.5000000000000001]
[0.6981317007977318 1.2217304763960306],[0.7198463103929541 0.6040227735550536 0.3420201433256688]
[0.6981317007977318 1.3962634015954636],[0.7544065067354889 0.633022221559489 0.17364817766693041]
[0.6981317007977318 1.5707963267948966],[0.766044443118978 0.6427876096865393 6.123233995736766e-17]
[0.6981317007977318 1.7453292519943295],[0.7544065067354889 0.633022221559489 -0.1736481776669303]
[0.6981317007977318 1.9198621771937625],[0.7198463103929542 0.6040227735550536 -0.3420201433256687]
[0.6981317007977318 2.0943951023931953],[0.6634139481689384 0.5566703992264194 -0.4999999999999998]
[0.6981317007977318 2.2689280275926285],[0.5868240888334652 0.49240387650610395 -0.6427876096865394]
[0.6981317007977318 2.443460952792061],[0.4924038765061041 0.41317591116653485 -0.7660444431189779]
[0.6981317007977318 2.6179938779914944],[0.38302222155948895 0.32139380484326957 -0.8660254037844387]
[0.6981317007977318 2.792526803190927],[0.2620026302293851 0.21984631039295427 -0.9396926207859083]
[0.6981317007977318 2.9670597283903604],[0.13302222155948895 0.1116188970489496 -0.984807753012208]
[0.8726646259971648 0.0],[0.0 0.0 1.0]
[0.8726646259971648 0.17453292519943295],[0.11161889704894966 0.133022221559489 0.984807753012208]
[0.8726646259971648 0.3490658503988659],[0.2198463103929542 0.2620026302293849 0.9396926207859084]
[0.8726646259971648 0.5235987755982988],[0.3213938048432696 0.38302222155948895 0.8660254037844387]
[0.8726646259971648 0.6981317007977318],[0.4131759111665348 0.49240387650610395 0.766044443118978]
[0.8726646259971648 0.8726646259971648],[0.49240387650610407 0.5868240888334652 0.6427876096865394]
[0.8726646259971648 1.0471975511965976],[0.5566703992264194 0.6634139481689384 0.5000000000000001]
[0.8726646259971648 1.2217304763960306],[0.6040227735550536 0.7198463103929541 0.3420201433256688]
[0.8726646259971648 1.3962634015954636],[0.6330222215594891 0.7544065067354889 0.17364817766693041]
[0.8726646259971648 1.5707963267948966],[0.6427876096865394 0.766044443118978 6.123233995736766e-17]
[0.8726646259971648 1.7453292519943295],[0.6330222215594891 0.7544065067354889 -0.1736481776669303]
[0.8726646259971648 1.9198621771937625],[0.6040227735550537 0.7198463103929542 -0.3420201433256687]
[0.8726646259971648 2.0943951023931953],[0.5566703992264195 0.6634139481689384 -0.4999999999999998]
[0.8726646259971648 2.2689280275926285],[0.49240387650610407 0.5868240888334652 -0.6427876096865394]
[0.8726646259971648 2.443460952792061],[0.41317591116653496 0.4924038765061041 -0.7660444431189779]
[0.8726646259971648 2.6179938779914944],[0.3213938048432696 0.38302222155948895 -0.8660254037844387]
[0.8726646259971648 2.792526803190927],[0.2198463103929543 0.2620026302293851 -0.9396926207859083]
[0.8726646259971648 2.9670597283903604],[0.11161889704894962 0.13302222155948895 -0.984807753012208]
[1.0471975511965976 0.0],[0.0 0.0 1.0]
[1.0471975511965976 0.17453292519943295],[0.08682408883346518 0.15038373318043527 0.984807753012208]
[1.0471975511965976 0.3490658503988659],[0.17101007166283438 0.2961981327260238 0.9396926207859084]
[1.0471975511965976 0.5235987755982988],[0.25 0.43301270189221924 0.8660254037844387]
[1.0471975511965976 0.6981317007977318],[0.3213938048432697 0.5566703992264193 0.766044443118978]
[1.0471975511965976 0.8726646259971648],[0.3830222215594891 0.6634139481689384 0.6427876096865394]
[1.0471975511965976 1.0471975511965976],[0.4330127018922194 0.7499999999999999 0.5000000000000001]
[1.0471975511965976 1.2217304763960306],[0.46984631039295427 0.8137976813493736 0.3420201433256688]
[1.0471975511965976 1.3962634015954636],[0.4924038765061041 0.8528685319524432 0.17364817766693041]
[1.0471975511965976 1.5707963267948966],[0.5000000000000001 0.8660254037844386 6.123233995736766e-17]
[1.0471975511965976 1.7453292519943295],[0.4924038765061041 0.8528685319524432 -0.1736481776669303]
[1.0471975511965976 1.9198621771937625],[0.4698463103929543 0.8137976813493737 -0.3420201433256687]
[1.0471975511965976 2.0943951023931953],[0.43301270189221946 0.75 -0.4999999999999998]
[1.0471975511965976 2.2689280275926285],[0.3830222215594891 0.6634139481689384 -0.6427876096865394]
[1.0471975511965976 2.443460952792061],[0.3213938048432698 0.5566703992264195 -0.7660444431189779]
[1.0471975511965976 2.6179938779914944],[0.25 0.43301270189221924 -0.8660254037844387]
[1.0471975511965976 2.792526803190927],[0.17101007166283447 0.29619813272602397 -0.9396926207859083]
[1.0471975511965976 2.9670597283903604],[0.08682408883346515 0.15038373318043521 -0.984807753012208]
[1.2217304763960306 0.0],[0.0 0.0 1.0]
[1.2217304763960306 0.17453292519943295],[0.05939117461388472 0.1631759111665348 0.984807753012208]
[1.2217304763960306 0.3490658503988659],[0.11697777844051101 0.3213938048432696 0.9396926207859084]
[1.2217304763960306 0.5235987755982988],[0.17101007166283438 0.4698463103929541 0.8660254037844387]
[1.2217304763960306 0.6981317007977318],[0.21984631039295421 0.6040227735550536 0.766044443118978]
[1.2217304763960306 0.8726646259971648],[0.262002630229385 0.7198463103929541 0.6427876096865394]
[1.2217304763960306 1.0471975511965976],[0.2961981327260239 0.8137976813493736 0.5000000000000001]
[1.2217304763960306 1.2217304763960306],[0.32139380484326974 0.8830222215594888 0.3420201433256688]
[1.2217304763960306 1.3962634015954636],[0.33682408883346526 0.9254165783983233 0.17364817766693041]
[1.2217304763960306 1.5707963267948966],[0.3420201433256688 0.9396926207859083 6.123233995736766e-17]
[1.2217304763960306 1.7453292519943295],[0.33682408883346526 0.9254165783983233 -0.1736481776669303]
[1.2217304763960306 1.9198621771937625],[0.32139380484326974 0.883022221559489 -0.3420201433256687]
[1.2217304763960306 2.0943951023931953],[0.29619813272602397 0.8137976813493737 -0.4999999999999998]
[1.2217304763960306 2.2689280275926285],[0.262002630229385 0.7198463103929541 -0.6427876096865394]
[1.2217304763960306 2.443460952792061],[0.2198463103929543 0.6040227735550537 -0.7660444431189779]
[1.2217304763960306 2.6179938779914944],[0.17101007166283438 0.4698463103929541 -0.8660254037844387]
[1.2217304763960306 2.792526803190927],[0.11697777844051106 0.3213938048432698 -0.9396926207859083]
[1.2217304763960306 2.9670597283903604],[0.0593911746138847 0.16317591116653474 -0.984807753012208]
[1.3962634015954636 0.0],[0.0 0.0 1.0]
[1.3962634015954636 0.17453292519943295],[0.030153689607045817 0.17101007166283433 0.984807753012208]
[1.3962634015954636 0.3490658503988659],[0.059391174613884726 0.33682408883346515 0.9396926207859084]
[1.3962634015954636 0.5235987755982988],[0.0868240888334652 0.49240387650610395 0.8660254037844387]
[1.3962634015954636 0.6981317007977318],[0.11161889704894969 0.633022221559489 0.766044443118978]
[1.3962634015954636 0.8726646259971648],[0.13302222155948906 0.7544065067354889 0.6427876096865394]
[1.3962634015954636 1.0471975511965976],[0.15038373318043535 0.8528685319524432 0.5000000000000001]
[1.3962634015954636 1.2217304763960306],[0.16317591116653488 0.9254165783983233 0.3420201433256688]
[1.3962634015954636 1.3962634015954636],[0.1710100716628344 0.9698463103929541 0.17364817766693041]
[1.3962634015954636 1.5707963267948966],[0.17364817766693041 0.984807753012208 6.123233995736766e-17]
[1.3962634015954636 1.7453292519943295],[0.1710100716628344 0.9698463103929541 -0.1736481776669303]
[1.3962634015954636 1.9198621771937625],[0.1631759111665349 0.9254165783983234 -0.3420201433256687]
[1.3962634015954636 2.0943951023931953],[0.15038373318043535 0.8528685319524433 -0.4999999999999998]
[1.3962634015954636 2.2689280275926285],[0.13302222155948906 0.7544065067354889 -0.6427876096865394]
[1.3962634015954636 2.443460952792061],[0.11161889704894973 0.6330222215594892 -0.7660444431189779]
[1.3962634015954636 2.6179938779914944],[0.0868240888334652 0.49240387650610395 -0.8660254037844387]
[1.3962634015954636 2.792526803190927],[0.059391174613884753 0.3368240888334653 -0.9396926207859083]
[1.3962634015954636 2.9670597283903604],[0.030153689607045807 0.1710100716628343 -0.984807753012208]
[1.5707963267948966 0.0],[0.0 0.0 1.0]
[1.5707963267948966 0.17453292519943295],[1.0632884247878856e-17 0.17364817766693033 0.984807753012208]
[1.5707963267948966 0.3490658503988659],[2.094269368838496e-17 0.3420201433256687 0.9396926207859084]
[1.5707963267948966 0.5235987755982988],[3.0616169978683824e-17 0.49999999999999994 0.8660254037844387]
[1.5707963267948966 0.6981317007977318],[3.9359389436709925e-17 0.6427876096865393 0.766044443118978]
[1.5707963267948966 0.8726646259971648],[4.6906693763513654e-17 0.766044443118978 0.6427876096865394]
[1.5707963267948966 1.0471975511965976],[5.302876193624534e-17 0.8660254037844386 0.5000000000000001]
[1.5707963267948966 1.2217304763960306],[5.753957801139251e-17 0.9396926207859083 0.3420201433256688]
[1.5707963267948966 1.3962634015954636],[6.030208312509488e-17 0.984807753012208 0.17364817766693041]
[1.5707963267948966 1.5707963267948966],[6.123233995736766e-17 1.0 6.123233995736766e-17]
[1.5707963267948966 1.7453292519943295],[6.030208312509488e-17 0.984807753012208 -0.1736481776669303]
[1.5707963267948966 1.9198621771937625],[5.753957801139251e-17 0.9396926207859084 -0.3420201433256687]
[1.5707963267948966 2.0943951023931953],[5.3028761936245346e-17 0.8660254037844387 -0.4999999999999998]
[1.5707963267948966 2.2689280275926285],[4.6906693763513654e-17 0.766044443118978 -0.6427876096865394]
[1.5707963267948966 2.443460952792061],[3.935938943670994e-17 0.6427876096865395 -0.7660444431189779]
[1.5707963267948966 2.6179938779914944],[3.0616169978683824e-17 0.49999999999999994 -0.8660254037844387]
[1.5707963267948966 2.792526803190927],[2.0942693688384968e-17 0.3420201433256689 -0.9396926207859083]
[1.5707963267948966 2.9670597283903604],[1.0632884247878853e-17 0.17364817766693028 -0.984807753012208]
[1.7453292519943295 0.0],[-0.0 0.0 1.0]
[1.7453292519943295 0.17453292519943295],[-0.030153689607045796 0.17101007166283433 0.984807753012208]
[1.7453292519943295 0.3490658503988659],[-0.059391174613884684 0.33682408883346515 0.9396926207859084]
[1.7453292519943295 0.5235987755982988],[-0.08682408883346514 0.49240387650610395 0.8660254037844387]
[1.7453292519943295 0.6981317007977318],[-0.11161889704894962 0.633022221559489 0.766044443118978]
[1.7453292519943295 0.8726646259971648],[-0.13302222155948898 0.7544065067354889 0.6427876096865394]
[1.7453292519943295 1.0471975511965976],[-0.15038373318043524 0.8528685319524432 0.5000000000000001]
[1.7453292519943295 1.2217304763960306],[-0.16317591116653477 0.9254165783983233 0.3420201433256688]
[1.7453292519943295 1.3962634015954636],[-0.17101007166283433 0.9698463103929541 0.17364817766693041]
[1.7453292519943295 1.5707963267948966],[-0.1736481776669303 0.984807753012208 6.123233995736766e-17]
[1.7453292519943295 1.7453292519943295],[-0.17101007166283433 0.9698463103929541 -0.1736481776669303]
[1.7453292519943295 1.9198621771937625],[-0.1631759111665348 0.9254165783983234 -0.3420201433256687]
[1.7453292519943295 2.0943951023931953],[-0.15038373318043527 0.8528685319524433 -0.4999999999999998]
[1.7453292519943295 2.2689280275926285],[-0.13302222155948898 0.7544065067354889 -0.6427876096865394]
[1.7453292519943295 2.443460952792061],[-0.11161889704894966 0.6330222215594892 -0.7660444431189779]
[1.7453292519943295 2.6179938779914944],[-0.08682408883346514 0.49240387650610395 -0.8660254037844387]
[1.7453292519943295 2.792526803190927],[-0.05939117461388472 0.3368240888334653 -0.9396926207859083]
[1.7453292519943295 2.9670597283903604],[-0.030153689607045786 0.1710100716628343 -0.984807753012208]
[1.9198621771937625 0.0],[-0.0 0.0 1.0]
[1.9198621771937625 0.17453292519943295],[-0.0593911746138847 0.16317591116653482 0.984807753012208]
[1.9198621771937625 0.3490658503988659],[-0.11697777844051097 0.3213938048432697 0.9396926207859084]
[1.9198621771937625 0.5235987755982988],[-0.17101007166283433 0.46984631039295416 0.8660254037844387]
[1.9198621771937625 0.6981317007977318],[-0.21984631039295416 0.6040227735550536 0.766044443118978]
[1.9198621771937625 0.8726646259971648],[-0.2620026302293849 0.7198463103929542 0.6427876096865394]
[1.9198621771937625 1.0471975511965976],[-0.2961981327260238 0.8137976813493737 0.5000000000000001]
[1.9198621771937625 1.2217304763960306],[-0.3213938048432696 0.883022221559489 0.3420201433256688]
[1.9198621771937625 1.3962634015954636],[-0.33682408883346515 0.9254165783983234 0.17364817766693041]
[1.9198621771937625 1.5707963267948966],[-0.3420201433256687 0.9396926207859084 6.123233995736766e-17]
[1.9198621771937625 1.7453292519943295],[-0.33682408883346515 0.9254165783983234 -0.1736481776669303]
[1.9198621771937625 1.9198621771937625],[-0.3213938048432697 0.8830222215594891 -0.3420201433256687]
[1.9198621771937625 2.0943951023931953],[-0.29619813272602386 0.8137976813493738 -0.4999999999999998]
[1.9198621771937625 2.2689280275926285],[-0.2620026302293849 0.7198463103929542 -0.6427876096865394]
[1.9198621771937625 2.443460952792061],[-0.21984631039295424 0.6040227735550538 -0.7660444431189779]
[1.9198621771937625 2.6179938779914944],[-0.17101007166283433 0.46984631039295416 -0.8660254037844387]
[1.9198621771937625 2.792526803190927],[-0.11697777844051102 0.3213938048432698 -0.9396926207859083]
[1.9198621771937625 2.9670597283903604],[-0.05939117461388468 0.16317591116653477 -0.984807753012208]
[2.0943951023931953 0.0],[-0.0 0.0 1.0]
[2.0943951023931953 0.17453292519943295],[-0.08682408883346512 0.1503837331804353 0.984807753012208]
[2.0943951023931953 0.3490658503988659],[-0.17101007166283427 0.29619813272602386 0.9396926207859084]
[2.0943951023931953 0.5235987755982988],[-0.24999999999999986 0.4330127018922193 0.8660254037844387]
