[0.0 0.0],[0.0 0.0 1.0]
[2.0943951023931953 0.6981317007977318],[-0.32139380484326946 0.5566703992264194 0.766044443118978]
[2.0943951023931953 0.8726646259971648],[-0.38302222155948884 0.6634139481689384 0.6427876096865394]
[2.0943951023931953 1.0471975511965976],[-0.43301270189221913 0.75 0.5000000000000001]
[2.0943951023931953 1.2217304763960306],[-0.46984631039295394 0.8137976813493737 0.3420201433256688]
[2.0943951023931953 1.3962634015954636],[-0.4924038765061038 0.8528685319524433 0.17364817766693041]
[2.0943951023931953 1.5707963267948966],[-0.4999999999999998 0.8660254037844387 6.123233995736766e-17]
[2.0943951023931953 1.7453292519943295],[-0.4924038765061038 0.8528685319524433 -0.1736481776669303]
[2.0943951023931953 1.9198621771937625],[-0.469846310392954 0.8137976813493738 -0.3420201433256687]
[2.0943951023931953 2.0943951023931953],[-0.4330127018922192 0.7500000000000001 -0.4999999999999998]
[2.0943951023931953 2.2689280275926285],[-0.38302222155948884 0.6634139481689384 -0.6427876096865394]
[2.0943951023931953 2.443460952792061],[-0.32139380484326957 0.5566703992264196 -0.7660444431189779]
[2.0943951023931953 2.6179938779914944],[-0.24999999999999986 0.4330127018922193 -0.8660254037844387]
[2.0943951023931953 2.792526803190927],[-0.17101007166283436 0.29619813272602397 -0.9396926207859083]
[2.0943951023931953 2.9670597283903604],[-0.0868240888334651 0.15038373318043524 -0.984807753012208]
[2.2689280275926285 0.0],[-0.0 0.0 1.0]
[2.2689280275926285 0.17453292519943295],[-0.11161889704894966 0.133022221559489 0.984807753012208]
[2.2689280275926285 0.3490658503988659],[-0.2198463103929542 0.2620026302293849 0.9396926207859084]
[2.2689280275926285 0.5235987755982988],[-0.3213938048432696 0.38302222155948895 0.8660254037844387]
[2.2689280275926285 0.6981317007977318],[-0.4131759111665348 0.49240387650610395 0.766044443118978]
[2.2689280275926285 0.8726646259971648],[-0.49240387650610407 0.5868240888334652 0.6427876096865394]
[2.2689280275926285 1.0471975511965976],[-0.5566703992264194 0.6634139481689384 0.5000000000000001]
[2.2689280275926285 1.2217304763960306],[-0.6040227735550536 0.7198463103929541 0.3420201433256688]
[2.2689280275926285 1.3962634015954636],[-0.6330222215594891 0.7544065067354889 0.17364817766693041]
[2.2689280275926285 1.5707963267948966],[-0.6427876096865394 0.766044443118978 6.123233995736766e-17]
[2.2689280275926285 1.7453292519943295],[-0.6330222215594891 0.7544065067354889 -0.1736481776669303]
[2.2689280275926285 1.9198621771937625],[-0.6040227735550537 0.7198463103929542 -0.3420201433256687]
[2.2689280275926285 2.0943951023931953],[-0.5566703992264195 0.6634139481689384 -0.4999999999999998]
[2.2689280275926285 2.2689280275926285],[-0.49240387650610407 0.5868240888334652 -0.6427876096865394]
[2.2689280275926285 2.443460952792061],[-0.41317591116653496 0.4924038765061041 -0.7660444431189779]
[2.2689280275926285 2.6179938779914944],[-0.3213938048432696 0.38302222155948895 -0.8660254037844387]
[2.2689280275926285 2.792526803190927],[-0.2198463103929543 0.2620026302293851 -0.9396926207859083]
[2.2689280275926285 2.9670597283903604],[-0.11161889704894962 0.13302222155948895 -0.984807753012208]
[2.443460952792061 0.0],[-0.0 0.0 1.0]
[2.443460952792061 0.17453292519943295],[-0.13302222155948898 0.11161889704894967 0.984807753012208]
[2.443460952792061 0.3490658503988659],[-0.2620026302293849 0.21984631039295424 0.9396926207859084]
[2.443460952792061 0.5235987755982988],[-0.3830222215594889 0.3213938048432697 0.8660254037844387]
[2.443460952792061 0.6981317007977318],[-0.4924038765061039 0.41317591116653485 0.766044443118978]
[2.443460952792061 0.8726646259971648],[-0.586824088833465 0.4924038765061041 0.6427876096865394]
[2.443460952792061 1.0471975511965976],[-0.6634139481689383 0.5566703992264195 0.5000000000000001]
[2.443460952792061 1.2217304763960306],[-0.719846310392954 0.6040227735550537 0.3420201433256688]
[2.443460952792061 1.3962634015954636],[-0.7544065067354888 0.6330222215594892 0.17364817766693041]
[2.443460952792061 1.5707963267948966],[-0.7660444431189779 0.6427876096865395 6.123233995736766e-17]
[2.443460952792061 1.7453292519943295],[-0.7544065067354888 0.6330222215594892 -0.1736481776669303]
[2.443460952792061 1.9198621771937625],[-0.7198463103929541 0.6040227735550538 -0.3420201433256687]
[2.443460952792061 2.0943951023931953],[-0.6634139481689383 0.5566703992264196 -0.4999999999999998]
[2.443460952792061 2.2689280275926285],[-0.586824088833465 0.4924038765061041 -0.6427876096865394]
[2.443460952792061 2.443460952792061],[-0.49240387650610407 0.413175911166535 -0.7660444431189779]
[2.443460952792061 2.6179938779914944],[-0.3830222215594889 0.3213938048432697 -0.8660254037844387]
[2.443460952792061 2.792526803190927],[-0.262002630229385 0.21984631039295432 -0.9396926207859083]
[2.443460952792061 2.9670597283903604],[-0.13302222155948895 0.11161889704894964 -0.984807753012208]
[2.6179938779914944 0.0],[-0.0 0.0 1.0]
[2.6179938779914944 0.17453292519943295],[-0.1503837331804353 0.08682408883346515 0.984807753012208]
[2.6179938779914944 0.3490658503988659],[-0.29619813272602386 0.17101007166283433 0.9396926207859084]
[2.6179938779914944 0.5235987755982988],[-0.4330127018922193 0.24999999999999994 0.8660254037844387]
[2.6179938779914944 0.6981317007977318],[-0.5566703992264194 0.32139380484326957 0.766044443118978]
[2.6179938779914944 0.8726646259971648],[-0.6634139481689384 0.38302222155948895 0.6427876096865394]
[2.6179938779914944 1.0471975511965976],[-0.75 0.43301270189221924 0.5000000000000001]
[2.6179938779914944 1.2217304763960306],[-0.8137976813493737 0.4698463103929541 0.3420201433256688]
[2.6179938779914944 1.3962634015954636],[-0.8528685319524433 0.49240387650610395 0.17364817766693041]
[2.6179938779914944 1.5707963267948966],[-0.8660254037844387 0.49999999999999994 6.123233995736766e-17]
[2.6179938779914944 1.7453292519943295],[-0.8528685319524433 0.49240387650610395 -0.1736481776669303]
[2.6179938779914944 1.9198621771937625],[-0.8137976813493738 0.46984631039295416 -0.3420201433256687]
[2.6179938779914944 2.0943951023931953],[-0.7500000000000001 0.4330127018922193 -0.4999999999999998]
[2.6179938779914944 2.2689280275926285],[-0.6634139481689384 0.38302222155948895 -0.6427876096865394]
[2.6179938779914944 2.443460952792061],[-0.5566703992264196 0.3213938048432697 -0.7660444431189779]
[2.6179938779914944 2.6179938779914944],[-0.4330127018922193 0.24999999999999994 -0.8660254037844387]
[2.6179938779914944 2.792526803190927],[-0.29619813272602397 0.1710100716628344 -0.9396926207859083]
[2.6179938779914944 2.9670597283903604],[-0.15038373318043524 0.08682408883346512 -0.984807753012208]
[2.792526803190927 0.0],[-0.0 0.0 1.0]
[2.792526803190927 0.17453292519943295],[-0.1631759111665348 0.059391174613884726 0.984807753012208]
[2.792526803190927 0.3490658503988659],[-0.3213938048432696 0.11697777844051102 0.9396926207859084]
[2.792526803190927 0.5235987755982988],[-0.4698463103929541 0.1710100716628344 0.8660254037844387]
[2.792526803190927 0.6981317007977318],[-0.6040227735550536 0.21984631039295427 0.766044443118978]
[2.792526803190927 0.8726646259971648],[-0.7198463103929541 0.2620026302293851 0.6427876096865394]
[2.792526803190927 1.0471975511965976],[-0.8137976813493736 0.29619813272602397 0.5000000000000001]
[2.792526803190927 1.2217304763960306],[-0.8830222215594888 0.3213938048432698 0.3420201433256688]
[2.792526803190927 1.3962634015954636],[-0.9254165783983233 0.3368240888334653 0.17364817766693041]
[2.792526803190927 1.5707963267948966],[-0.9396926207859083 0.3420201433256689 6.123233995736766e-17]
[2.792526803190927 1.7453292519943295],[-0.9254165783983233 0.3368240888334653 -0.1736481776669303]
[2.792526803190927 1.9198621771937625],[-0.883022221559489 0.3213938048432698 -0.3420201433256687]
[2.792526803190927 2.0943951023931953],[-0.8137976813493737 0.29619813272602397 -0.4999999999999998]
[2.792526803190927 2.2689280275926285],[-0.7198463103929541 0.2620026302293851 -0.6427876096865394]
[2.792526803190927 2.443460952792061],[-0.6040227735550537 0.21984631039295432 -0.7660444431189779]
[2.792526803190927 2.6179938779914944],[-0.4698463103929541 0.1710100716628344 -0.8660254037844387]
[2.792526803190927 2.792526803190927],[-0.3213938048432698 0.11697777844051108 -0.9396926207859083]
[2.792526803190927 2.9670597283903604],[-0.16317591116653474 0.059391174613884705 -0.984807753012208]
[2.9670597283903604 0.0],[-0.0 0.0 1.0]
[2.9670597283903604 0.17453292519943295],[-0.17101007166283433 0.030153689607045793 0.984807753012208]
[2.9670597283903604 0.3490658503988659],[-0.33682408883346515 0.05939117461388468 0.9396926207859084]
[2.9670597283903604 0.5235987755982988],[-0.49240387650610395 0.08682408883346512 0.8660254037844387]
[2.9670597283903604 0.6981317007977318],[-0.633022221559489 0.1116188970489496 0.766044443118978]
[2.9670597283903604 0.8726646259971648],[-0.7544065067354889 0.13302222155948895 0.6427876096865394]
[2.9670597283903604 1.0471975511965976],[-0.8528685319524432 0.15038373318043521 0.5000000000000001]
[2.9670597283903604 1.2217304763960306],[-0.9254165783983233 0.16317591116653474 0.3420201433256688]
[2.9670597283903604 1.3962634015954636],[-0.9698463103929541 0.1710100716628343 0.17364817766693041]
[2.9670597283903604 1.5707963267948966],[-0.984807753012208 0.17364817766693028 6.123233995736766e-17]
[2.9670597283903604 1.7453292519943295],[-0.9698463103929541 0.1710100716628343 -0.1736481776669303]
[2.9670597283903604 1.9198621771937625],[-0.9254165783983234 0.16317591116653477 -0.3420201433256687]
[2.9670597283903604 2.0943951023931953],[-0.8528685319524433 0.15038373318043524 -0.4999999999999998]
[2.9670597283903604 2.2689280275926285],[-0.7544065067354889 0.13302222155948895 -0.6427876096865394]
[2.9670597283903604 2.443460952792061],[-0.6330222215594892 0.11161889704894964 -0.7660444431189779]
[2.9670597283903604 2.6179938779914944],[-0.49240387650610395 0.08682408883346512 -0.8660254037844387]
[2.9670597283903604 2.792526803190927],[-0.3368240888334653 0.059391174613884705 -0.9396926207859083]
[2.9670597283903604 2.9670597283903604],[-0.1710100716628343 0.030153689607045783 -0.984807753012208]
[3.141592653589793 0.0],[-0.0 0.0 1.0]
[3.141592653589793 0.17453292519943295],[-0.17364817766693033 2.1265768495757713e-17 0.984807753012208]
[3.141592653589793 0.3490658503988659],[-0.3420201433256687 4.188538737676992e-17 0.9396926207859084]
[3.141592653589793 0.5235987755982988],[-0.49999999999999994 6.123233995736765e-17 0.8660254037844387]
[3.141592653589793 0.6981317007977318],[-0.6427876096865393 7.871877887341985e-17 0.766044443118978]
[3.141592653589793 0.8726646259971648],[-0.766044443118978 9.381338752702731e-17 0.6427876096865394]
[3.141592653589793 1.0471975511965976],[-0.8660254037844386 1.0605752387249068e-16 0.5000000000000001]
[3.141592653589793 1.2217304763960306],[-0.9396926207859083 1.1507915602278503e-16 0.3420201433256688]
[3.141592653589793 1.3962634015954636],[-0.984807753012208 1.2060416625018976e-16 0.17364817766693041]
[3.141592653589793 1.5707963267948966],[-1.0 1.2246467991473532e-16 6.123233995736766e-17]
[3.141592653589793 1.7453292519943295],[-0.984807753012208 1.2060416625018976e-16 -0.1736481776669303]
[3.141592653589793 1.9198621771937625],[-0.9396926207859084 1.1507915602278503e-16 -0.3420201433256687]
[3.141592653589793 2.0943951023931953],[-0.8660254037844387 1.0605752387249069e-16 -0.4999999999999998]
[3.141592653589793 2.2689280275926285],[-0.766044443118978 9.381338752702731e-17 -0.6427876096865394]
[3.141592653589793 2.443460952792061],[-0.6427876096865395 7.871877887341988e-17 -0.7660444431189779]
[3.141592653589793 2.6179938779914944],[-0.49999999999999994 6.123233995736765e-17 -0.8660254037844387]
[3.141592653589793 2.792526803190927],[-0.3420201433256689 4.1885387376769936e-17 -0.9396926207859083]
[3.141592653589793 2.9670597283903604],[-0.17364817766693028 2.1265768495757707e-17 -0.984807753012208]
[3.3161255787892263 0.0],[-0.0 -0.0 1.0]
[3.3161255787892263 0.17453292519943295],[-0.17101007166283433 -0.030153689607045824 0.984807753012208]
[3.3161255787892263 0.3490658503988659],[-0.33682408883346515 -0.05939117461388475 0.9396926207859084]
[3.3161255787892263 0.5235987755982988],[-0.49240387650610395 -0.08682408883346522 0.8660254037844387]
[3.3161255787892263 0.6981317007977318],[-0.633022221559489 -0.11161889704894973 0.766044443118978]
[3.3161255787892263 0.8726646259971648],[-0.7544065067354889 -0.13302222155948912 0.6427876096865394]
[3.3161255787892263 1.0471975511965976],[-0.8528685319524432 -0.15038373318043538 0.5000000000000001]
[3.3161255787892263 1.2217304763960306],[-0.9254165783983233 -0.16317591116653493 0.3420201433256688]
[3.3161255787892263 1.3962634015954636],[-0.9698463103929541 -0.17101007166283447 0.17364817766693041]
[3.3161255787892263 1.5707963267948966],[-0.984807753012208 -0.17364817766693047 6.123233995736766e-17]
[3.3161255787892263 1.7453292519943295],[-0.9698463103929541 -0.17101007166283447 -0.1736481776669303]
[3.3161255787892263 1.9198621771937625],[-0.9254165783983234 -0.16317591116653496 -0.3420201433256687]
[3.3161255787892263 2.0943951023931953],[-0.8528685319524433 -0.1503837331804354 -0.4999999999999998]
[3.3161255787892263 2.2689280275926285],[-0.7544065067354889 -0.13302222155948912 -0.6427876096865394]
[3.3161255787892263 2.443460952792061],[-0.6330222215594892 -0.11161889704894977 -0.7660444431189779]
[3.3161255787892263 2.6179938779914944],[-0.49240387650610395 -0.08682408883346522 -0.8660254037844387]
[3.3161255787892263 2.792526803190927],[-0.3368240888334653 -0.059391174613884774 -0.9396926207859083]
[3.3161255787892263 2.9670597283903604],[-0.1710100716628343 -0.030153689607045817 -0.984807753012208]
[3.490658503988659 0.0],[-0.0 -0.0 1.0]
[3.490658503988659 0.17453292519943295],[-0.16317591116653482 -0.059391174613884684 0.984807753012208]
[3.490658503988659 0.3490658503988659],[-0.3213938048432697 -0.11697777844051095 0.9396926207859084]
[3.490658503988659 0.5235987755982988],[-0.46984631039295416 -0.1710100716628343 0.8660254037844387]
[3.490658503988659 0.6981317007977318],[-0.6040227735550536 -0.21984631039295413 0.766044443118978]
[3.490658503988659 0.8726646259971648],[-0.7198463103929542 -0.2620026302293849 0.6427876096865394]
[3.490658503988659 1.0471975511965976],[-0.8137976813493737 -0.29619813272602374 0.5000000000000001]
[3.490658503988659 1.2217304763960306],[-0.883022221559489 -0.32139380484326957 0.3420201433256688]
[3.490658503988659 1.3962634015954636],[-0.9254165783983234 -0.3368240888334651 0.17364817766693041]
[3.490658503988659 1.5707963267948966],[-0.9396926207859084 -0.34202014332566866 6.123233995736766e-17]
[3.490658503988659 1.7453292519943295],[-0.9254165783983234 -0.3368240888334651 -0.1736481776669303]
[3.490658503988659 1.9198621771937625],[-0.8830222215594891 -0.3213938048432696 -0.3420201433256687]
[3.490658503988659 2.0943951023931953],[-0.8137976813493738 -0.2961981327260238 -0.4999999999999998]
[3.490658503988659 2.2689280275926285],[-0.7198463103929542 -0.2620026302293849 -0.6427876096865394]
[3.490658503988659 2.443460952792061],[-0.6040227735550538 -0.2198463103929542 -0.7660444431189779]
[3.490658503988659 2.6179938779914944],[-0.46984631039295416 -0.1710100716628343 -0.8660254037844387]
[3.490658503988659 2.792526803190927],[-0.3213938048432698 -0.11697777844051101 -0.9396926207859083]
[3.490658503988659 2.9670597283903604],[-0.16317591116653477 -0.05939117461388467 -0.984807753012208]
[3.6651914291880923 0.0],[-0.0 -0.0 1.0]
[3.6651914291880923 0.17453292519943295],[-0.15038373318043527 -0.08682408883346518 0.984807753012208]
[3.6651914291880923 0.3490658503988659],[-0.2961981327260238 -0.17101007166283438 0.9396926207859084]
[3.6651914291880923 0.5235987755982988],[-0.43301270189221924 -0.25 0.8660254037844387]
[3.6651914291880923 0.6981317007977318],[-0.5566703992264193 -0.3213938048432697 0.766044443118978]
[3.6651914291880923 0.8726646259971648],[-0.6634139481689384 -0.3830222215594891 0.6427876096865394]
[3.6651914291880923 1.0471975511965976],[-0.7499999999999999 -0.4330127018922194 0.5000000000000001]
[3.6651914291880923 1.2217304763960306],[-0.8137976813493736 -0.46984631039295427 0.3420201433256688]
[3.6651914291880923 1.3962634015954636],[-0.8528685319524432 -0.4924038765061041 0.17364817766693041]
[3.6651914291880923 1.5707963267948966],[-0.8660254037844386 -0.5000000000000001 6.123233995736766e-17]
[3.6651914291880923 1.7453292519943295],[-0.8528685319524432 -0.4924038765061041 -0.1736481776669303]
[3.6651914291880923 1.9198621771937625],[-0.8137976813493737 -0.4698463103929543 -0.3420201433256687]
[3.6651914291880923 2.0943951023931953],[-0.75 -0.43301270189221946 -0.4999999999999998]
[3.6651914291880923 2.2689280275926285],[-0.6634139481689384 -0.3830222215594891 -0.6427876096865394]
[3.6651914291880923 2.443460952792061],[-0.5566703992264195 -0.3213938048432698 -0.7660444431189779]
[3.6651914291880923 2.6179938779914944],[-0.43301270189221924 -0.25 -0.8660254037844387]
[3.6651914291880923 2.792526803190927],[-0.29619813272602397 -0.17101007166283447 -0.9396926207859083]
[3.6651914291880923 2.9670597283903604],[-0.15038373318043521 -0.08682408883346515 -0.984807753012208]
[3.839724354387525 0.0],[-0.0 -0.0 1.0]
[3.839724354387525 0.17453292519943295],[-0.133022221559489 -0.11161889704894963 0.984807753012208]
[3.839724354387525 0.3490658503988659],[-0.2620026302293849 -0.21984631039295416 0.9396926207859084]
[3.839724354387525 0.5235987755982988],[-0.38302222155948895 -0.32139380484326957 0.8660254037844387]
[3.839724354387525 0.6981317007977318],[-0.49240387650610395 -0.41317591116653474 0.766044443118978]
[3.839724354387525 0.8726646259971648],[-0.5868240888334652 -0.49240387650610395 0.6427876096865394]
[3.839724354387525 1.0471975511965976],[-0.6634139481689384 -0.5566703992264193 0.5000000000000001]
[3.839724354387525 1.2217304763960306],[-0.7198463103929541 -0.6040227735550536 0.3420201433256688]
[3.839724354387525 1.3962634015954636],[-0.7544065067354889 -0.633022221559489 0.17364817766693041]
[3.839724354387525 1.5707963267948966],[-0.766044443118978 -0.6427876096865393 6.123233995736766e-17]
[3.839724354387525 1.7453292519943295],[-0.7544065067354889 -0.633022221559489 -0.1736481776669303]
[3.839724354387525 1.9198621771937625],[-0.7198463103929542 -0.6040227735550536 -0.3420201433256687]
[3.839724354387525 2.0943951023931953],[-0.6634139481689384 -0.5566703992264194 -0.4999999999999998]
[3.839724354387525 2.2689280275926285],[-0.5868240888334652 -0.49240387650610395 -0.6427876096865394]
[3.839724354387525 2.443460952792061],[-0.4924038765061041 -0.41317591116653485 -0.7660444431189779]
[3.839724354387525 2.6179938779914944],[-0.38302222155948895 -0.32139380484326957 -0.8660254037844387]
[3.839724354387525 2.792526803190927],[-0.2620026302293851 -0.21984631039295427 -0.9396926207859083]
[3.839724354387525 2.9670597283903604],[-0.13302222155948895 -0.1116188970489496 -0.984807753012208]
[4.014257279586958 0.0],[-0.0 -0.0 1.0]
[4.014257279586958 0.17453292519943295],[-0.11161889704894967 -0.13302222155948898 0.984807753012208]
[4.014257279586958 0.3490658503988659],[-0.21984631039295424 -0.2620026302293849 0.9396926207859084]
[4.014257279586958 0.5235987755982988],[-0.3213938048432697 -0.3830222215594889 0.8660254037844387]
[4.014257279586958 0.6981317007977318],[-0.41317591116653485 -0.4924038765061039 0.766044443118978]
[4.014257279586958 0.8726646259971648],[-0.4924038765061041 -0.586824088833465 0.6427876096865394]
[4.014257279586958 1.0471975511965976],[-0.5566703992264195 -0.6634139481689383 0.5000000000000001]
[4.014257279586958 1.2217304763960306],[-0.6040227735550537 -0.719846310392954 0.3420201433256688]
[4.014257279586958 1.3962634015954636],[-0.6330222215594892 -0.7544065067354888 0.17364817766693041]
[4.014257279586958 1.5707963267948966],[-0.6427876096865395 -0.7660444431189779 6.123233995736766e-17]
[4.014257279586958 1.7453292519943295],[-0.6330222215594892 -0.7544065067354888 -0.1736481776669303]
[4.014257279586958 1.9198621771937625],[-0.6040227735550538 -0.7198463103929541 -0.3420201433256687]
[4.014257279586958 2.0943951023931953],[-0.5566703992264196 -0.6634139481689383 -0.4999999999999998]
[4.014257279586958 2.2689280275926285],[-0.4924038765061041 -0.586824088833465 -0.6427876096865394]
[4.014257279586958 2.443460952792061],[-0.413175911166535 -0.49240387650610407 -0.7660444431189779]
[4.014257279586958 2.6179938779914944],[-0.3213938048432697 -0.3830222215594889 -0.8660254037844387]
[4.014257279586958 2.792526803190927],[-0.21984631039295432 -0.262002630229385 -0.9396926207859083]
[4.014257279586958 2.9670597283903604],[-0.11161889704894964 -0.13302222155948895 -0.984807753012208]
[4.1887902047863905 0.0],[-0.0 -0.0 1.0]
