[1.5707963267948966 0.6981317007977318],[3.9359389436709925e-17 0.6427876096865393 0.766044443118978]
[2.792526803190927 1.0471975511965976],[-0.8137976813493736 0.29619813272602397 0.5000000000000001]
[0.6981317007977318 2.6179938779914944],[0.38302222155948895 0.32139380484326957 -0.8660254037844387]
[2.9670597283903604 1.9198621771937625],[-0.9254165783983234 0.16317591116653477 -0.3420201433256687]
[5.235987755982989 2.9670597283903604],[0.08682408883346515 -0.15038373318043521 -0.984807753012208]
[5.410520681182422 0.3490658503988659],[0.21984631039295416 -0.26200263022938497 0.9396926207859084]
[1.7453292519943295 0.0],[-0.0 0.0 1.0]
[2.6179938779914944 1.7453292519943295],[-0.8528685319524433 0.49240387650610395 -0.1736481776669303]
[2.2689280275926285 0.3490658503988659],[-0.2198463103929542 0.2620026302293849 0.9396926207859084]
[5.061454830783556 2.792526803190927],[0.11697777844051112 -0.3213938048432698 -0.9396926207859083]
[4.014257279586958 0.17453292519943295],[-0.11161889704894967 -0.13302222155948898 0.984807753012208]
[1.3962634015954636 2.9670597283903604],[0.030153689607045807 0.1710100716628343 -0.984807753012208]
[3.839724354387525 0.5235987755982988],[-0.38302222155948895 -0.32139380484326957 0.8660254037844387]
[0.8726646259971648 0.6981317007977318],[0.4131759111665348 0.49240387650610395 0.766044443118978]
[4.363323129985824 2.443460952792061],[-0.21984631039295413 -0.6040227735550538 -0.7660444431189779]
[5.061454830783556 0.6981317007977318],[0.21984631039295432 -0.6040227735550536 0.766044443118978]
[0.8726646259971648 2.2689280275926285],[0.49240387650610407 0.5868240888334652 -0.6427876096865394]
[5.410520681182422 1.7453292519943295],[0.633022221559489 -0.754406506735489 -0.1736481776669303]
[0.0 2.9670597283903604],[0.17364817766693028 0.0 -0.984807753012208]
[0.5235987755982988 2.443460952792061],[0.5566703992264196 0.3213938048432697 -0.7660444431189779]
[4.71238898038469 2.443460952792061],[-1.180781683101298e-16 -0.6427876096865395 -0.7660444431189779]
[3.490658503988659 2.6179938779914944],[-0.46984631039295416 -0.1710100716628343 -0.8660254037844387]
[0.0 0.5235987755982988],[0.49999999999999994 0.0 0.8660254037844387]
[4.363323129985824 2.9670597283903604],[-0.05939117461388465 -0.16317591116653477 -0.984807753012208]
[5.759586531581287 0.5235987755982988],[0.43301270189221913 -0.25000000000000017 0.8660254037844387]
[1.9198621771937625 1.5707963267948966],[-0.3420201433256687 0.9396926207859084 6.123233995736766e-17]
[5.585053606381854 1.7453292519943295],[0.7544065067354887 -0.6330222215594893 -0.1736481776669303]
[4.014257279586958 1.9198621771937625],[-0.6040227735550538 -0.7198463103929541 -0.3420201433256687]
[2.2689280275926285 0.8726646259971648],[-0.49240387650610407 0.5868240888334652 0.6427876096865394]
[5.585053606381854 1.9198621771937625],[0.719846310392954 -0.604022773555054 -0.3420201433256687]
[2.2689280275926285 2.9670597283903604],[-0.11161889704894962 0.13302222155948895 -0.984807753012208]
[0.8726646259971648 1.9198621771937625],[0.6040227735550537 0.7198463103929542 -0.3420201433256687]
[4.014257279586958 2.0943951023931953],[-0.5566703992264196 -0.6634139481689383 -0.4999999999999998]
[4.1887902047863905 2.6179938779914944],[-0.25000000000000017 -0.4330127018922192 -0.8660254037844387]
[3.141592653589793 0.8726646259971648],[-0.766044443118978 9.381338752702731e-17 0.6427876096865394]
[0.3490658503988659 1.9198621771937625],[0.8830222215594891 0.3213938048432697 -0.3420201433256687]
[6.1086523819801535 1.3962634015954636],[0.9698463103929541 -0.17101007166283438 0.17364817766693041]
[4.363323129985824 1.9198621771937625],[-0.3213938048432695 -0.8830222215594891 -0.3420201433256687]
[4.886921905584122 2.2689280275926285],[0.13302222155948873 -0.754406506735489 -0.6427876096865394]
[5.061454830783556 1.5707963267948966],[0.342020143325669 -0.9396926207859083 6.123233995736766e-17]
[0.3490658503988659 2.792526803190927],[0.3213938048432698 0.11697777844051102 -0.9396926207859083]
[2.443460952792061 0.6981317007977318],[-0.4924038765061039 0.41317591116653485 0.766044443118978]
[1.0471975511965976 1.0471975511965976],[0.4330127018922194 0.7499999999999999 0.5000000000000001]
[5.759586531581287 2.6179938779914944],[0.43301270189221913 -0.25000000000000017 -0.8660254037844387]
[0.3490658503988659 1.7453292519943295],[0.9254165783983234 0.33682408883346515 -0.1736481776669303]
[5.759586531581287 2.2689280275926285],[0.6634139481689382 -0.38302222155948934 -0.6427876096865394]
[2.6179938779914944 0.6981317007977318],[-0.5566703992264194 0.32139380484326957 0.766044443118978]
[5.061454830783556 1.9198621771937625],[0.3213938048432699 -0.883022221559489 -0.3420201433256687]
[5.934119456780721 0.3490658503988659],[0.3213938048432697 -0.11697777844051092 0.9396926207859084]
[5.061454830783556 1.0471975511965976],[0.296198132726024 -0.8137976813493736 0.5000000000000001]
[3.490658503988659 1.9198621771937625],[-0.8830222215594891 -0.3213938048432696 -0.3420201433256687]
[4.71238898038469 0.17453292519943295],[-3.1898652743636566e-17 -0.17364817766693033 0.984807753012208]
[2.9670597283903604 0.3490658503988659],[-0.33682408883346515 0.05939117461388468 0.9396926207859084]
[5.934119456780721 1.5707963267948966],[0.9396926207859084 -0.3420201433256686 6.123233995736766e-17]
[3.490658503988659 1.5707963267948966],[-0.9396926207859084 -0.34202014332566866 6.123233995736766e-17]
[4.363323129985824 0.6981317007977318],[-0.21984631039295405 -0.6040227735550536 0.766044443118978]
[1.0471975511965976 0.3490658503988659],[0.17101007166283438 0.2961981327260238 0.9396926207859084]
[0.3490658503988659 0.0],[0.0 0.0 1.0]
[2.0943951023931953 2.2689280275926285],[-0.38302222155948884 0.6634139481689384 -0.6427876096865394]
[4.71238898038469 2.792526803190927],[-6.28280810651549e-17 -0.3420201433256689 -0.9396926207859083]
[1.3962634015954636 0.3490658503988659],[0.059391174613884726 0.33682408883346515 0.9396926207859084]
[2.443460952792061 1.0471975511965976],[-0.6634139481689383 0.5566703992264195 0.5000000000000001]
[1.2217304763960306 0.3490658503988659],[0.11697777844051101 0.3213938048432696 0.9396926207859084]
[5.934119456780721 0.0],[0.0 -0.0 1.0]
[1.7453292519943295 0.3490658503988659],[-0.059391174613884684 0.33682408883346515 0.9396926207859084]
[2.792526803190927 1.7453292519943295],[-0.9254165783983233 0.3368240888334653 -0.1736481776669303]
[5.934119456780721 1.9198621771937625],[0.8830222215594891 -0.32139380484326957 -0.3420201433256687]
[4.363323129985824 0.17453292519943295],[-0.05939117461388467 -0.16317591116653482 0.984807753012208]
[6.1086523819801535 1.7453292519943295],[0.9698463103929541 -0.17101007166283438 -0.1736481776669303]
[5.759586531581287 0.3490658503988659],[0.29619813272602374 -0.1710100716628345 0.9396926207859084]
[1.3962634015954636 2.0943951023931953],[0.15038373318043535 0.8528685319524433 -0.4999999999999998]
[5.410520681182422 2.9670597283903604],[0.1116188970489496 -0.13302222155948898 -0.984807753012208]
[1.2217304763960306 1.7453292519943295],[0.33682408883346526 0.9254165783983233 -0.1736481776669303]
[5.585053606381854 0.17453292519943295],[0.13302222155948895 -0.1116188970489497 0.984807753012208]
[4.014257279586958 2.6179938779914944],[-0.3213938048432697 -0.3830222215594889 -0.8660254037844387]
[2.443460952792061 1.5707963267948966],[-0.7660444431189779 0.6427876096865395 6.123233995736766e-17]
[2.792526803190927 1.9198621771937625],[-0.883022221559489 0.3213938048432698 -0.3420201433256687]
[3.490658503988659 2.2689280275926285],[-0.7198463103929542 -0.2620026302293849 -0.6427876096865394]
[6.1086523819801535 1.5707963267948966],[0.984807753012208 -0.1736481776669304 6.123233995736766e-17]
[0.8726646259971648 2.443460952792061],[0.41317591116653496 0.4924038765061041 -0.7660444431189779]
[2.443460952792061 2.6179938779914944],[-0.3830222215594889 0.3213938048432697 -0.8660254037844387]
[2.792526803190927 2.2689280275926285],[-0.7198463103929541 0.2620026302293851 -0.6427876096865394]
[2.2689280275926285 0.0],[-0.0 0.0 1.0]
[4.886921905584122 2.9670597283903604],[0.03015368960704573 -0.1710100716628343 -0.984807753012208]
[1.5707963267948966 2.6179938779914944],[3.0616169978683824e-17 0.49999999999999994 -0.8660254037844387]
[2.443460952792061 1.9198621771937625],[-0.7198463103929541 0.6040227735550538 -0.3420201433256687]
[0.3490658503988659 1.5707963267948966],[0.9396926207859084 0.3420201433256687 6.123233995736766e-17]
[0.6981317007977318 2.443460952792061],[0.4924038765061041 0.41317591116653485 -0.7660444431189779]
[0.17453292519943295 1.7453292519943295],[0.9698463103929541 0.17101007166283433 -0.1736481776669303]
[3.6651914291880923 0.3490658503988659],[-0.2961981327260238 -0.17101007166283438 0.9396926207859084]
[1.9198621771937625 2.9670597283903604],[-0.05939117461388468 0.16317591116653477 -0.984807753012208]
[5.585053606381854 0.0],[0.0 -0.0 1.0]
[2.792526803190927 0.6981317007977318],[-0.6040227735550536 0.21984631039295427 0.766044443118978]
[4.71238898038469 1.0471975511965976],[-1.5908628580873602e-16 -0.8660254037844386 0.5000000000000001]
[3.3161255787892263 1.3962634015954636],[-0.9698463103929541 -0.17101007166283447 0.17364817766693041]
[1.3962634015954636 2.2689280275926285],[0.13302222155948906 0.7544065067354889 -0.6427876096865394]
[0.5235987755982988 1.7453292519943295],[0.8528685319524433 0.49240387650610395 -0.1736481776669303]
[0.8726646259971648 1.2217304763960306],[0.6040227735550536 0.7198463103929541 0.3420201433256688]
[2.443460952792061 2.0943951023931953],[-0.6634139481689383 0.5566703992264196 -0.4999999999999998]
[1.2217304763960306 1.0471975511965976],[0.2961981327260239 0.8137976813493736 0.5000000000000001]
[2.6179938779914944 2.0943951023931953],[-0.7500000000000001 0.4330127018922193 -0.4999999999999998]
[4.537856055185257 0.0],[-0.0 -0.0 1.0]
[4.363323129985824 2.792526803190927],[-0.11697777844051097 -0.3213938048432698 -0.9396926207859083]
[3.490658503988659 0.5235987755982988],[-0.46984631039295416 -0.1710100716628343 0.8660254037844387]
[5.410520681182422 2.2689280275926285],[0.49240387650610395 -0.5868240888334653 -0.6427876096865394]
[2.792526803190927 0.3490658503988659],[-0.3213938048432696 0.11697777844051102 0.9396926207859084]
[4.363323129985824 1.0471975511965976],[-0.2961981327260237 -0.8137976813493737 0.5000000000000001]
[1.7453292519943295 0.6981317007977318],[-0.11161889704894962 0.633022221559489 0.766044443118978]
[2.0943951023931953 2.9670597283903604],[-0.0868240888334651 0.15038373318043524 -0.984807753012208]
[1.7453292519943295 0.5235987755982988],[-0.08682408883346514 0.49240387650610395 0.8660254037844387]
[5.759586531581287 1.3962634015954636],[0.8528685319524429 -0.49240387650610445 0.17364817766693041]
[3.3161255787892263 0.8726646259971648],[-0.7544065067354889 -0.13302222155948912 0.6427876096865394]
[3.3161255787892263 0.17453292519943295],[-0.17101007166283433 -0.030153689607045824 0.984807753012208]
[4.014257279586958 0.3490658503988659],[-0.21984631039295424 -0.2620026302293849 0.9396926207859084]
[4.886921905584122 1.0471975511965976],[0.15038373318043496 -0.8528685319524433 0.5000000000000001]
[4.1887902047863905 1.3962634015954636],[-0.49240387650610445 -0.852868531952443 0.17364817766693041]
[2.792526803190927 2.9670597283903604],[-0.16317591116653474 0.059391174613884705 -0.984807753012208]
[0.6981317007977318 0.17453292519943295],[0.133022221559489 0.11161889704894963 0.984807753012208]
[2.792526803190927 0.17453292519943295],[-0.1631759111665348 0.059391174613884726 0.984807753012208]
[5.934119456780721 1.2217304763960306],[0.883022221559489 -0.3213938048432695 0.3420201433256688]
[2.9670597283903604 2.0943951023931953],[-0.8528685319524433 0.15038373318043524 -0.4999999999999998]
[4.71238898038469 1.3962634015954636],[-1.8090624937528466e-16 -0.984807753012208 0.17364817766693041]
[1.5707963267948966 0.17453292519943295],[1.0632884247878856e-17 0.17364817766693033 0.984807753012208]
[1.7453292519943295 2.443460952792061],[-0.11161889704894966 0.6330222215594892 -0.7660444431189779]
[5.934119456780721 0.8726646259971648],[0.7198463103929542 -0.26200263022938486 0.6427876096865394]
[5.585053606381854 0.6981317007977318],[0.49240387650610384 -0.41317591116653496 0.766044443118978]
[0.8726646259971648 1.0471975511965976],[0.5566703992264194 0.6634139481689384 0.5000000000000001]
[1.9198621771937625 1.9198621771937625],[-0.3213938048432697 0.8830222215594891 -0.3420201433256687]
[5.759586531581287 1.2217304763960306],[0.8137976813493734 -0.4698463103929546 0.3420201433256688]
[2.0943951023931953 2.443460952792061],[-0.32139380484326957 0.5566703992264196 -0.7660444431189779]
[4.886921905584122 0.8726646259971648],[0.13302222155948873 -0.754406506735489 0.6427876096865394]
[1.5707963267948966 2.443460952792061],[3.935938943670994e-17 0.6427876096865395 -0.7660444431189779]
[5.585053606381854 2.2689280275926285],[0.5868240888334649 -0.49240387650610423 -0.6427876096865394]
[1.9198621771937625 1.7453292519943295],[-0.33682408883346515 0.9254165783983234 -0.1736481776669303]
[0.8726646259971648 2.0943951023931953],[0.5566703992264195 0.6634139481689384 -0.4999999999999998]
[0.17453292519943295 1.2217304763960306],[0.9254165783983233 0.1631759111665348 0.3420201433256688]
[1.2217304763960306 0.0],[0.0 0.0 1.0]
[1.0471975511965976 1.7453292519943295],[0.4924038765061041 0.8528685319524432 -0.1736481776669303]
[3.6651914291880923 1.2217304763960306],[-0.8137976813493736 -0.46984631039295427 0.3420201433256688]
[3.141592653589793 0.6981317007977318],[-0.6427876096865393 7.871877887341985e-17 0.766044443118978]
[0.3490658503988659 2.2689280275926285],[0.7198463103929542 0.2620026302293849 -0.6427876096865394]
[2.792526803190927 0.8726646259971648],[-0.7198463103929541 0.2620026302293851 0.6427876096865394]
[3.3161255787892263 0.3490658503988659],[-0.33682408883346515 -0.05939117461388475 0.9396926207859084]
[5.410520681182422 1.2217304763960306],[0.6040227735550536 -0.7198463103929542 0.3420201433256688]
[1.5707963267948966 1.2217304763960306],[5.753957801139251e-17 0.9396926207859083 0.3420201433256688]
[3.141592653589793 2.443460952792061],[-0.6427876096865395 7.871877887341988e-17 -0.7660444431189779]
[3.839724354387525 1.0471975511965976],[-0.6634139481689384 -0.5566703992264193 0.5000000000000001]
[2.9670597283903604 2.6179938779914944],[-0.49240387650610395 0.08682408883346512 -0.8660254037844387]
[1.7453292519943295 0.17453292519943295],[-0.030153689607045796 0.17101007166283433 0.984807753012208]
[4.1887902047863905 0.5235987755982988],[-0.25000000000000017 -0.4330127018922192 0.8660254037844387]
[3.3161255787892263 2.792526803190927],[-0.3368240888334653 -0.059391174613884774 -0.9396926207859083]
[1.0471975511965976 0.0],[0.0 0.0 1.0]
[5.585053606381854 2.6179938779914944],[0.38302222155948884 -0.32139380484326974 -0.8660254037844387]
[5.934119456780721 1.3962634015954636],[0.9254165783983234 -0.33682408883346504 0.17364817766693041]
[5.410520681182422 2.792526803190927],[0.21984631039295427 -0.2620026302293851 -0.9396926207859083]
[4.71238898038469 1.7453292519943295],[-1.8090624937528466e-16 -0.984807753012208 -0.1736481776669303]
[3.839724354387525 1.3962634015954636],[-0.7544065067354889 -0.633022221559489 0.17364817766693041]
[0.6981317007977318 1.9198621771937625],[0.7198463103929542 0.6040227735550536 -0.3420201433256687]
[1.3962634015954636 0.6981317007977318],[0.11161889704894969 0.633022221559489 0.766044443118978]
[6.1086523819801535 2.792526803190927],[0.3368240888334653 -0.05939117461388475 -0.9396926207859083]
[1.9198621771937625 1.3962634015954636],[-0.33682408883346515 0.9254165783983234 0.17364817766693041]
[1.5707963267948966 2.792526803190927],[2.0942693688384968e-17 0.3420201433256689 -0.9396926207859083]
